image_path,label,label_idx,bbox,img_w,img_h
./Multi class/train/drowsy/slowBlinkWithNodding/005_noglasses_slowBlinkWithNodding_574_drowsy.jpg,slowBlinkWithNodding,3,"[233, 166, 373, 391]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/001_noglasses_slowBlinkWithNodding_492_drowsy.jpg,slowBlinkWithNodding,3,"[191, 143, 415, 364]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/002_noglasses_slowBlinkWithNodding_883_drowsy.jpg,slowBlinkWithNodding,3,"[241, 143, 465, 364]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/001_glasses_slowBlinkWithNodding_879_drowsy.jpg,slowBlinkWithNodding,3,"[143, 166, 364, 391]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/002_noglasses_slowBlinkWithNodding_1089_drowsy.jpg,slowBlinkWithNodding,3,"[216, 142, 439, 365]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/001_noglasses_slowBlinkWithNodding_912_drowsy.jpg,slowBlinkWithNodding,3,"[191, 193, 415, 414]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_noglasses_slowBlinkWithNodding_759_drowsy.jpg,slowBlinkWithNodding,3,"[216, 142, 439, 365]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/001_glasses_slowBlinkWithNodding_716_drowsy.jpg,slowBlinkWithNodding,3,"[143, 166, 364, 391]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_noglasses_slowBlinkWithNodding_910_drowsy.jpg,slowBlinkWithNodding,3,"[217, 166, 438, 391]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/002_glasses_slowBlinkWithNodding_1647_drowsy.jpg,slowBlinkWithNodding,3,"[242, 138, 429, 325]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/001_noglasses_slowBlinkWithNodding_808_drowsy.jpg,slowBlinkWithNodding,3,"[171, 113, 439, 378]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_noglasses_slowBlinkWithNodding_1423_drowsy.jpg,slowBlinkWithNodding,3,"[238, 166, 375, 391]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/001_glasses_slowBlinkWithNodding_760_drowsy.jpg,slowBlinkWithNodding,3,"[111, 112, 379, 379]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_glasses_slowBlinkWithNodding_1072_drowsy.jpg,slowBlinkWithNodding,3,"[217, 166, 438, 390]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_glasses_slowBlinkWithNodding_1494_drowsy.jpg,slowBlinkWithNodding,3,"[242, 200, 428, 387]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_noglasses_slowBlinkWithNodding_1290_drowsy.jpg,slowBlinkWithNodding,3,"[216, 142, 439, 365]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_glasses_slowBlinkWithNodding_1771_drowsy.jpg,slowBlinkWithNodding,3,"[217, 166, 438, 390]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/001_noglasses_slowBlinkWithNodding_1747_drowsy.jpg,slowBlinkWithNodding,3,"[246, 113, 439, 378]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/002_noglasses_slowBlinkWithNodding_774_drowsy.jpg,slowBlinkWithNodding,3,"[241, 143, 465, 364]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_noglasses_slowBlinkWithNodding_1587_drowsy.jpg,slowBlinkWithNodding,3,"[217, 166, 438, 391]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/002_noglasses_slowBlinkWithNodding_1010_drowsy.jpg,slowBlinkWithNodding,3,"[240, 193, 465, 414]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/002_glasses_slowBlinkWithNodding_1156_drowsy.jpg,slowBlinkWithNodding,3,"[242, 160, 429, 345]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/002_glasses_slowBlinkWithNodding_878_drowsy.jpg,slowBlinkWithNodding,3,"[242, 138, 429, 325]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_noglasses_slowBlinkWithNodding_1770_drowsy.jpg,slowBlinkWithNodding,3,"[217, 216, 438, 441]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_glasses_slowBlinkWithNodding_757_drowsy.jpg,slowBlinkWithNodding,3,"[217, 166, 438, 391]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_noglasses_slowBlinkWithNodding_283_drowsy.jpg,slowBlinkWithNodding,3,"[268, 180, 407, 367]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/001_glasses_slowBlinkWithNodding_1886_drowsy.jpg,slowBlinkWithNodding,3,"[143, 217, 364, 441]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_glasses_slowBlinkWithNodding_444_drowsy.jpg,slowBlinkWithNodding,3,"[221, 200, 407, 387]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_glasses_slowBlinkWithNodding_1979_drowsy.jpg,slowBlinkWithNodding,3,"[217, 166, 438, 390]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/002_glasses_slowBlinkWithNodding_685_drowsy.jpg,slowBlinkWithNodding,3,"[216, 142, 439, 365]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/001_glasses_slowBlinkWithNodding_999_drowsy.jpg,slowBlinkWithNodding,3,"[143, 166, 364, 391]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_noglasses_slowBlinkWithNodding_1941_drowsy.jpg,slowBlinkWithNodding,3,"[217, 166, 438, 390]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/002_glasses_slowBlinkWithNodding_543_drowsy.jpg,slowBlinkWithNodding,3,"[221, 138, 407, 325]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_noglasses_slowBlinkWithNodding_387_drowsy.jpg,slowBlinkWithNodding,3,"[221, 160, 407, 347]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_glasses_slowBlinkWithNodding_1995_drowsy.jpg,slowBlinkWithNodding,3,"[217, 166, 438, 391]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/002_glasses_slowBlinkWithNodding_1806_drowsy.jpg,slowBlinkWithNodding,3,"[242, 160, 428, 345]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/006_glasses_slowBlinkWithNodding_379_drowsy.jpg,slowBlinkWithNodding,3,"[167, 143, 390, 364]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/002_noglasses_slowBlinkWithNodding_771_drowsy.jpg,slowBlinkWithNodding,3,"[241, 143, 465, 364]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/001_noglasses_slowBlinkWithNodding_1283_drowsy.jpg,slowBlinkWithNodding,3,"[171, 113, 439, 378]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_noglasses_slowBlinkWithNodding_1848_drowsy.jpg,slowBlinkWithNodding,3,"[217, 166, 438, 391]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_noglasses_slowBlinkWithNodding_1571_drowsy.jpg,slowBlinkWithNodding,3,"[217, 166, 438, 391]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_noglasses_slowBlinkWithNodding_1739_drowsy.jpg,slowBlinkWithNodding,3,"[217, 166, 438, 391]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/001_glasses_slowBlinkWithNodding_1123_drowsy.jpg,slowBlinkWithNodding,3,"[143, 216, 364, 441]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/002_noglasses_slowBlinkWithNodding_929_drowsy.jpg,slowBlinkWithNodding,3,"[262, 201, 448, 387]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/001_glasses_slowBlinkWithNodding_977_drowsy.jpg,slowBlinkWithNodding,3,"[143, 166, 364, 391]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_noglasses_slowBlinkWithNodding_272_drowsy.jpg,slowBlinkWithNodding,3,"[258, 180, 407, 367]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/001_glasses_slowBlinkWithNodding_1192_drowsy.jpg,slowBlinkWithNodding,3,"[142, 142, 365, 365]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_noglasses_slowBlinkWithNodding_1354_drowsy.jpg,slowBlinkWithNodding,3,"[217, 166, 438, 391]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_glasses_slowBlinkWithNodding_1618_drowsy.jpg,slowBlinkWithNodding,3,"[216, 192, 439, 415]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_glasses_slowBlinkWithNodding_681_drowsy.jpg,slowBlinkWithNodding,3,"[217, 166, 438, 391]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/002_noglasses_slowBlinkWithNodding_1179_drowsy.jpg,slowBlinkWithNodding,3,"[241, 143, 465, 364]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_noglasses_slowBlinkWithNodding_1442_drowsy.jpg,slowBlinkWithNodding,3,"[236, 166, 375, 391]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/002_glasses_slowBlinkWithNodding_1065_drowsy.jpg,slowBlinkWithNodding,3,"[0, 0, 639, 479]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/002_glasses_slowBlinkWithNodding_1975_drowsy.jpg,slowBlinkWithNodding,3,"[242, 138, 428, 325]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/001_noglasses_slowBlinkWithNodding_853_drowsy.jpg,slowBlinkWithNodding,3,"[171, 113, 439, 378]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/001_glasses_slowBlinkWithNodding_1902_drowsy.jpg,slowBlinkWithNodding,3,"[0, 0, 639, 479]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_glasses_slowBlinkWithNodding_1938_drowsy.jpg,slowBlinkWithNodding,3,"[242, 200, 428, 387]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/001_glasses_slowBlinkWithNodding_773_drowsy.jpg,slowBlinkWithNodding,3,"[143, 166, 364, 391]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/001_noglasses_slowBlinkWithNodding_523_drowsy.jpg,slowBlinkWithNodding,3,"[191, 119, 415, 340]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_glasses_slowBlinkWithNodding_569_drowsy.jpg,slowBlinkWithNodding,3,"[217, 166, 438, 390]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/001_noglasses_slowBlinkWithNodding_1526_drowsy.jpg,slowBlinkWithNodding,3,"[171, 113, 439, 378]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/002_noglasses_slowBlinkWithNodding_1167_drowsy.jpg,slowBlinkWithNodding,3,"[240, 166, 465, 391]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/001_noglasses_slowBlinkWithNodding_1307_drowsy.jpg,slowBlinkWithNodding,3,"[171, 113, 439, 378]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_glasses_slowBlinkWithNodding_740_drowsy.jpg,slowBlinkWithNodding,3,"[217, 166, 438, 391]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_noglasses_slowBlinkWithNodding_1521_drowsy.jpg,slowBlinkWithNodding,3,"[217, 166, 438, 391]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/002_glasses_slowBlinkWithNodding_972_drowsy.jpg,slowBlinkWithNodding,3,"[242, 138, 429, 325]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_noglasses_slowBlinkWithNodding_2044_drowsy.jpg,slowBlinkWithNodding,3,"[258, 180, 407, 367]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_noglasses_slowBlinkWithNodding_1006_drowsy.jpg,slowBlinkWithNodding,3,"[216, 142, 439, 365]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_glasses_slowBlinkWithNodding_2123_drowsy.jpg,slowBlinkWithNodding,3,"[242, 200, 428, 387]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/002_glasses_slowBlinkWithNodding_545_drowsy.jpg,slowBlinkWithNodding,3,"[221, 138, 407, 325]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_glasses_slowBlinkWithNodding_554_drowsy.jpg,slowBlinkWithNodding,3,"[217, 166, 438, 391]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/002_noglasses_slowBlinkWithNodding_786_drowsy.jpg,slowBlinkWithNodding,3,"[241, 143, 465, 364]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/001_noglasses_slowBlinkWithNodding_869_drowsy.jpg,slowBlinkWithNodding,3,"[171, 143, 439, 408]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_glasses_slowBlinkWithNodding_430_drowsy.jpg,slowBlinkWithNodding,3,"[221, 200, 407, 387]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/002_glasses_slowBlinkWithNodding_1531_drowsy.jpg,slowBlinkWithNodding,3,"[0, 0, 639, 479]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_glasses_slowBlinkWithNodding_2102_drowsy.jpg,slowBlinkWithNodding,3,"[242, 200, 428, 387]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_noglasses_slowBlinkWithNodding_944_drowsy.jpg,slowBlinkWithNodding,3,"[217, 166, 438, 391]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_noglasses_slowBlinkWithNodding_1362_drowsy.jpg,slowBlinkWithNodding,3,"[217, 166, 438, 391]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_glasses_slowBlinkWithNodding_2090_drowsy.jpg,slowBlinkWithNodding,3,"[242, 200, 428, 387]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_noglasses_slowBlinkWithNodding_2239_drowsy.jpg,slowBlinkWithNodding,3,"[190, 216, 369, 441]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_glasses_slowBlinkWithNodding_2019_drowsy.jpg,slowBlinkWithNodding,3,"[217, 166, 438, 391]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_glasses_slowBlinkWithNodding_1329_drowsy.jpg,slowBlinkWithNodding,3,"[217, 166, 438, 391]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_glasses_slowBlinkWithNodding_583_drowsy.jpg,slowBlinkWithNodding,3,"[217, 166, 438, 391]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/001_glasses_slowBlinkWithNodding_1381_drowsy.jpg,slowBlinkWithNodding,3,"[143, 166, 364, 391]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_glasses_slowBlinkWithNodding_1842_drowsy.jpg,slowBlinkWithNodding,3,"[217, 166, 438, 391]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/001_noglasses_slowBlinkWithNodding_1726_drowsy.jpg,slowBlinkWithNodding,3,"[191, 119, 415, 340]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_noglasses_slowBlinkWithNodding_1052_drowsy.jpg,slowBlinkWithNodding,3,"[216, 142, 439, 365]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/001_noglasses_slowBlinkWithNodding_569_drowsy.jpg,slowBlinkWithNodding,3,"[191, 143, 415, 364]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_glasses_slowBlinkWithNodding_1721_drowsy.jpg,slowBlinkWithNodding,3,"[217, 166, 438, 390]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_noglasses_slowBlinkWithNodding_722_drowsy.jpg,slowBlinkWithNodding,3,"[254, 180, 407, 367]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/002_noglasses_slowBlinkWithNodding_1122_drowsy.jpg,slowBlinkWithNodding,3,"[241, 143, 465, 364]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_noglasses_slowBlinkWithNodding_697_drowsy.jpg,slowBlinkWithNodding,3,"[267, 180, 407, 367]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/002_noglasses_slowBlinkWithNodding_884_drowsy.jpg,slowBlinkWithNodding,3,"[241, 143, 465, 364]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_glasses_slowBlinkWithNodding_412_drowsy.jpg,slowBlinkWithNodding,3,"[217, 166, 438, 391]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/002_noglasses_slowBlinkWithNodding_686_drowsy.jpg,slowBlinkWithNodding,3,"[241, 143, 465, 364]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_glasses_slowBlinkWithNodding_1078_drowsy.jpg,slowBlinkWithNodding,3,"[217, 166, 438, 390]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_noglasses_slowBlinkWithNodding_412_drowsy.jpg,slowBlinkWithNodding,3,"[265, 180, 407, 367]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_glasses_slowBlinkWithNodding_1459_drowsy.jpg,slowBlinkWithNodding,3,"[217, 166, 438, 390]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/001_noglasses_slowBlinkWithNodding_1370_drowsy.jpg,slowBlinkWithNodding,3,"[171, 113, 439, 378]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_glasses_slowBlinkWithNodding_1932_drowsy.jpg,slowBlinkWithNodding,3,"[242, 200, 428, 387]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_noglasses_slowBlinkWithNodding_771_drowsy.jpg,slowBlinkWithNodding,3,"[269, 180, 407, 367]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_glasses_slowBlinkWithNodding_1795_drowsy.jpg,slowBlinkWithNodding,3,"[217, 166, 438, 391]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/001_glasses_slowBlinkWithNodding_1523_drowsy.jpg,slowBlinkWithNodding,3,"[143, 166, 364, 391]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_glasses_slowBlinkWithNodding_2236_drowsy.jpg,slowBlinkWithNodding,3,"[217, 166, 438, 390]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_noglasses_slowBlinkWithNodding_1126_drowsy.jpg,slowBlinkWithNodding,3,"[217, 166, 438, 391]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/002_glasses_slowBlinkWithNodding_1500_drowsy.jpg,slowBlinkWithNodding,3,"[0, 0, 639, 479]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/001_noglasses_slowBlinkWithNodding_1410_drowsy.jpg,slowBlinkWithNodding,3,"[171, 143, 439, 408]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/001_noglasses_slowBlinkWithNodding_1244_drowsy.jpg,slowBlinkWithNodding,3,"[171, 113, 439, 378]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/002_noglasses_slowBlinkWithNodding_1346_drowsy.jpg,slowBlinkWithNodding,3,"[241, 143, 465, 364]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_noglasses_slowBlinkWithNodding_1680_drowsy.jpg,slowBlinkWithNodding,3,"[217, 166, 438, 391]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_noglasses_slowBlinkWithNodding_1146_drowsy.jpg,slowBlinkWithNodding,3,"[216, 192, 439, 415]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/001_glasses_slowBlinkWithNodding_1762_drowsy.jpg,slowBlinkWithNodding,3,"[143, 166, 364, 391]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_noglasses_slowBlinkWithNodding_617_drowsy.jpg,slowBlinkWithNodding,3,"[266, 180, 407, 367]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/001_glasses_slowBlinkWithNodding_1221_drowsy.jpg,slowBlinkWithNodding,3,"[142, 142, 365, 365]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_noglasses_slowBlinkWithNodding_1281_drowsy.jpg,slowBlinkWithNodding,3,"[216, 142, 439, 365]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_glasses_slowBlinkWithNodding_2243_drowsy.jpg,slowBlinkWithNodding,3,"[217, 166, 438, 390]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_glasses_slowBlinkWithNodding_1845_drowsy.jpg,slowBlinkWithNodding,3,"[217, 166, 438, 390]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/001_glasses_slowBlinkWithNodding_722_drowsy.jpg,slowBlinkWithNodding,3,"[143, 166, 364, 391]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/002_noglasses_slowBlinkWithNodding_1636_drowsy.jpg,slowBlinkWithNodding,3,"[241, 119, 464, 340]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_noglasses_slowBlinkWithNodding_792_drowsy.jpg,slowBlinkWithNodding,3,"[274, 180, 407, 367]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_glasses_slowBlinkWithNodding_363_drowsy.jpg,slowBlinkWithNodding,3,"[266, 180, 407, 367]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/001_noglasses_slowBlinkWithNodding_1500_drowsy.jpg,slowBlinkWithNodding,3,"[170, 170, 491, 431]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/001_noglasses_slowBlinkWithNodding_858_drowsy.jpg,slowBlinkWithNodding,3,"[191, 143, 415, 364]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_noglasses_slowBlinkWithNodding_2130_drowsy.jpg,slowBlinkWithNodding,3,"[217, 166, 438, 391]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_noglasses_slowBlinkWithNodding_2145_drowsy.jpg,slowBlinkWithNodding,3,"[217, 166, 438, 391]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_noglasses_slowBlinkWithNodding_1419_drowsy.jpg,slowBlinkWithNodding,3,"[266, 166, 375, 391]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/002_glasses_slowBlinkWithNodding_1005_drowsy.jpg,slowBlinkWithNodding,3,"[0, 0, 639, 479]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/001_noglasses_slowBlinkWithNodding_1598_drowsy.jpg,slowBlinkWithNodding,3,"[191, 119, 415, 340]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/005_noglasses_slowBlinkWithNodding_1862_drowsy.jpg,slowBlinkWithNodding,3,"[217, 166, 438, 391]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/001_glasses_slowBlinkWithNodding_1630_drowsy.jpg,slowBlinkWithNodding,3,"[143, 166, 364, 391]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/002_glasses_slowBlinkWithNodding_1936_drowsy.jpg,slowBlinkWithNodding,3,"[242, 138, 428, 325]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/002_glasses_slowBlinkWithNodding_1686_drowsy.jpg,slowBlinkWithNodding,3,"[242, 138, 429, 325]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/001_glasses_slowBlinkWithNodding_1674_drowsy.jpg,slowBlinkWithNodding,3,"[143, 166, 364, 391]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/002_noglasses_slowBlinkWithNodding_1631_drowsy.jpg,slowBlinkWithNodding,3,"[241, 119, 465, 340]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/006_glasses_slowBlinkWithNodding_346_drowsy.jpg,slowBlinkWithNodding,3,"[167, 143, 390, 364]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/002_glasses_slowBlinkWithNodding_1317_drowsy.jpg,slowBlinkWithNodding,3,"[242, 138, 429, 325]",640,480
./Multi class/train/drowsy/slowBlinkWithNodding/001_noglasses_slowBlinkWithNodding_1190_drowsy.jpg,slowBlinkWithNodding,3,"[191, 119, 415, 340]",640,480
